perc,test_r,test_br,test_e,test_be,diff_r,diff_e,sum_diff
90.0,0.5,0.7665177789455245,0.846424575322958,0.8493172108635946,-0.26651777894552453,-0.002892635540636568,-0.2694104144861611
88.0,0.5,0.7385969521807673,0.8560942427016579,0.8452560777133558,-0.23859695218076726,0.010838164988302146,-0.22775878719246512
86.0,0.5,0.7738045191802417,0.8472866442884752,0.8313103956871121,-0.27380451918024173,0.015976248601363152,-0.2578282705788786
84.0,0.5,0.7567787703625853,0.8485174448174142,0.8273573390296003,-0.25677877036258534,0.02116010578781391,-0.23561866457477143
82.0,0.5,0.7582939218777368,0.8488518462007935,0.8432089817922896,-0.2582939218777368,0.0056428644085038115,-0.252651057469233
