perc,test_r,test_br,test_e,test_be,diff_r,diff_e,sum_diff
90.0,0.5,0.610409451242977,0.7340330788804071,0.6723409669211197,-0.11040945124297696,0.06169211195928748,-0.04871733928368949
88.0,0.5,0.6119314246132534,0.7309541984732824,0.6643893129770992,-0.11193142461325345,0.06656488549618311,-0.04536653911707034
86.0,0.5,0.6100573385669206,0.732783078880407,0.6733365139949109,-0.11005733856692057,0.059446564885496045,-0.050610773681424526
84.0,0.5,0.609237666435773,0.7468129770992367,0.680998727735369,-0.10923766643577304,0.0658142493638677,-0.043423417071905335
82.0,0.5,0.6224697914261526,0.736533078880407,0.6790426208651399,-0.12246979142615255,0.05749045801526709,-0.06497933341088546
