perc,test_r,test_br,test_e,test_be,diff_r,diff_e,sum_diff
90.0,0.5409616395165529,0.8091522157996147,0.866075424677042,0.8449382056759231,-0.26819057628306187,0.021137219001118868,-0.247053357281943
88.0,0.5027412856892626,0.8021544929059379,0.8556326925033059,0.8412178313498118,-0.2994132072166753,0.014414861153494107,-0.2849983460631812
86.0,0.5008670520231214,0.7893851812926957,0.8543866341165701,0.8389889126233344,-0.2885181292695743,0.015397721493235705,-0.2731204077763386
84.0,0.5021632510071816,0.7923979681205116,0.8604211168751907,0.8443596785677958,-0.29023471711332993,0.016061438307394926,-0.274173278805935
82.0,0.5,0.7830355578910492,0.8508874987285118,0.8471671244024005,-0.28303555789104917,0.0037203743261112754,-0.2793151835649379
