perc,test_r,test_br,test_e,test_be,diff_r,diff_e,sum_diff
90.0,0.7806701030927835,0.8764432989690721,0.828912037037037,0.8258333333333333,-0.09577319587628863,0.003078703703703667,-0.09269449217258496
88.0,0.7641855670103094,0.8748453608247422,0.8364351851851852,0.8363888888888887,-0.1106597938144328,4.629629629648857e-05,-0.11061349751813632
86.0,0.7726855670103092,0.8758298969072162,0.835439814814815,0.8365046296296296,-0.10314432989690703,-0.0010648148148145742,-0.1042091447117216
84.0,0.7769278350515465,0.8774123711340207,0.8283333333333335,0.8165972222222221,-0.10048453608247421,0.011736111111111391,-0.08874842497136282
82.0,0.7786855670103093,0.8763144329896907,0.8294907407407408,0.8324768518518517,-0.09762886597938136,-0.0029861111111109118,-0.10061497709049227
