perc,test_r,test_br,test_e,test_be,diff_r,diff_e,sum_diff
90.0,0.5074155314400062,0.657082659893789,0.7736991094147583,0.7584828244274809,-0.14966712845378283,0.01521628498727734,-0.1344508434665055
88.0,0.5050334795659202,0.6596956053259447,0.7882919847328244,0.7411513994910941,-0.15466212576002458,0.04714058524173026,-0.10752154051829432
86.0,0.5018760101593165,0.6637920418686986,0.7839599236641221,0.7546469465648854,-0.16191603170938207,0.029312977099236748,-0.13260305461014532
84.0,0.5122816131763257,0.6688274455476024,0.7697773536895673,0.7573759541984731,-0.15654583237127673,0.0124013994910942,-0.14414443288018253
82.0,0.502809204956515,0.6648464557838836,0.7757506361323155,0.7543924936386768,-0.16203725082736853,0.021358142493638765,-0.14067910833372976
