perc,test_r,test_br,test_e,test_be,diff_r,diff_e,sum_diff
90.0,0.5549569658944659,0.8116634491634491,0.8673834211570061,0.8568360813643834,-0.25670648326898327,0.010547339792622679,-0.2461591434763606
88.0,0.5442708333333333,0.8184342824967825,0.859858915519293,0.8778910986458156,-0.27416344916344926,-0.01803218312652255,-0.2921956322899718
86.0,0.5,0.8141012621500072,0.8380948153409091,0.8439719460227273,-0.3141012621500072,-0.005877130681818166,-0.3199783928318254
84.0,0.5,0.8087407514870157,0.8342329545454545,0.8313121448863636,-0.30874075148701574,0.002920809659090917,-0.3058199418279248
82.0,0.5065573770491804,0.7959040572561535,0.8331587357954545,0.8346058238636364,-0.2893466802069732,-0.0014470880681818343,-0.290793768275155
