perc,test_r,test_br,test_e,test_be,diff_r,diff_e,sum_diff
90.0,0.8560809883321895,0.8633287577213451,0.8569294871794872,0.8219935897435896,-0.007247769389155612,0.034935897435897645,0.027688128046742033
88.0,0.860312701723025,0.8603909081880928,0.8677225340817964,0.8551072574178027,-7.820646506784268e-05,0.012615276663993757,0.012537070198925915
86.0,0.860312701723025,0.8585518148865384,0.868925421010425,0.8497243384121893,0.0017608868364865637,0.01920108259823572,0.020961969434722283
84.0,0.7837475759534583,0.8736999030381384,0.8408524590163935,0.8202322404371584,-0.08995232708468004,0.020620218579235128,-0.06933210850544491
82.0,0.7809987071751776,0.8764132191338072,0.8352950819672131,0.8326530054644807,-0.0954145119586296,0.0026420765027324045,-0.0927724354558972
