perc,test_r,test_br,test_e,test_be,diff_r,diff_e,sum_diff
90.0,0.5007246376811594,0.569596451774113,0.6598843612334802,0.5,-0.06887181409295362,0.15988436123348015,0.09101254714052653
88.0,0.5009090909090909,0.5618580542264753,0.6490278135462271,0.5413468967293331,-0.06094896331738442,0.10768091681689396,0.04673195349950954
86.0,0.5,0.5635885167464114,0.6170615503476693,0.541205253669843,-0.06358851674641142,0.07585629667782634,0.012267779931414924
84.0,0.5009090909090909,0.5688676236044657,0.6521568374967808,0.5413468967293331,-0.06795853269537488,0.11080994076744766,0.04285140807207277
82.0,0.5027272727272727,0.5690430622009569,0.6505923255215039,0.5416301828483132,-0.06631578947368422,0.10896214267319071,0.04264635319950649
