perc,test_r,test_br,test_e,test_be,diff_r,diff_e,sum_diff
90.0,0.8194742268041237,0.8789896907216495,0.8401620370370372,0.8352083333333333,-0.05951546391752571,0.004953703703703849,-0.054561760213821864
88.0,0.8254175257731958,0.8740206185567011,0.8378703703703703,0.8354861111111112,-0.048603092783505275,0.002384259259259114,-0.04621883352424616
86.0,0.8286907216494847,0.880701030927835,0.8373611111111112,0.8389120370370371,-0.052010309278350375,-0.0015509259259258723,-0.05356123520427625
84.0,0.8274793814432989,0.8821597938144329,0.8398842592592594,0.8363425925925926,-0.05468041237113397,0.003541666666666776,-0.05113874570446719
82.0,0.8360927835051546,0.8751855670103094,0.8377546296296297,0.8390972222222224,-0.03909278350515477,-0.0013425925925927285,-0.0404353760977475
